ID	GeneSymbol	mRNA_Accession	adj.P.Val	P.Value	t	B	logFC	Gene.title
10455342		GENSCAN00000028026	0.61868123	4.57E-01	-7.89E-01	-7.02422	-1.10E-01	
10363915	Pcdh15	ENSMUST00000123398	0.61868123	4.57E-01	-7.89E-01	-7.02423	-1.03E-01	protocadherin 15
10356878		AK039506	0.61868123	4.57E-01	-7.89E-01	-7.02424	-1.27E-01	
10338064		0	0.61883307	4.57E-01	-7.89E-01	-7.02446	-7.67E-02	
10341926		0	0.61883307	4.57E-01	-7.89E-01	-7.02446	-2.43E-01	
10490854	LOC101056073///Zfp534///Zfp984///Zfp991///Zfp987///Zfp985///Gm13212///Zfp992///Zfp986///Zfp982///Znf41-ps///Zfp991///Zfp987///Zfp982	NM_001037926	0.61886992	4.57E-01	7.89E-01	-7.02453	2.00E-01	"zinc finger protein 501-like///zinc finger protein 534///zinc finger protein 984///zinc finger protein 991///zinc finger protein 987///zinc finger protein 985///predicted gene 13212///zinc finger protein 992///zinc finger protein 986///zinc finger protein 982///ZNF41, pseudogene///zinc finger protein 991///zinc finger protein 987///zinc finger protein 982"
10602426		ENSMUST00000117169	0.61890015	4.57E-01	7.89E-01	-7.0246	9.00E-02	
10341546		0	0.61890015	4.57E-01	7.88E-01	-7.02462	2.20E-01	
10471763	Olfr354	NM_146939	0.61891315	4.57E-01	-7.88E-01	-7.02466	-1.27E-01	olfactory receptor 354
10367582	Vip	NM_011702	0.61891493	4.57E-01	-7.88E-01	-7.02469	-8.67E-02	vasoactive intestinal polypeptide
10419167	Ptgdr	NM_008962	0.61892381	4.57E-01	7.88E-01	-7.02472	1.47E-01	prostaglandin D receptor
10532289	Crlf2	NM_016715	0.61905402	4.57E-01	7.88E-01	-7.02489	8.33E-02	cytokine receptor-like factor 2
10394158	Kif3c	NM_008445	0.61906769	4.58E-01	7.88E-01	-7.02497	1.37E-01	kinesin family member 3C
10339551		0	0.61906769	4.58E-01	7.88E-01	-7.025	1.10E-01	
10511375	Cyp7a1	NM_007824	0.61906769	4.58E-01	-7.88E-01	-7.025	-1.10E-01	"cytochrome P450, family 7, subfamily a, polypeptide 1"
10566324	Olfr649	NM_147055	0.61906769	4.58E-01	7.88E-01	-7.02501	1.07E-01	olfactory receptor 649
10438433	Olfr171	NM_146958	0.61906769	4.58E-01	-7.88E-01	-7.02504	-1.13E-01	olfactory receptor 171
10476728	Dtd1	NM_025314	0.61908231	4.58E-01	7.88E-01	-7.02508	9.33E-02	D-tyrosyl-tRNA deacylase 1
10599430		ENSMUST00000121552	0.61929219	4.58E-01	7.88E-01	-7.02537	7.67E-02	
10541065	Olfr213	NM_001011801	0.61929219	4.58E-01	-7.88E-01	-7.02539	-9.33E-02	olfactory receptor 213
10361131		ENSMUST00000082911	0.61929219	4.58E-01	7.88E-01	-7.0254	1.80E-01	
10507777	9530002B09Rik	NM_023865	0.61934604	4.58E-01	-7.87E-01	-7.02548	-1.07E-01	RIKEN cDNA 9530002B09 gene
10594988	Mapk6	NM_015806	0.61936411	4.58E-01	7.87E-01	-7.02554	2.17E-01	mitogen-activated protein kinase 6
10514317	Ifnab	NM_008336	0.61936411	4.58E-01	-7.87E-01	-7.02556	-1.00E-01	interferon alpha B
10339202		0	0.61936411	4.58E-01	7.87E-01	-7.02558	2.40E-01	
10404772	Gm10790	NR_033545	0.61946131	4.58E-01	-7.87E-01	-7.02572	-1.07E-01	predicted gene 10790
10342699		0	0.61962433	4.58E-01	7.87E-01	-7.02592	2.07E-01	
10363163	Asf1a	NM_025541	0.61964565	4.58E-01	-7.87E-01	-7.02597	-1.23E-01	anti-silencing function 1A histone chaperone
10462699		GENSCAN00000000316	0.61988726	4.58E-01	-7.86E-01	-7.02629	-8.00E-02	
10567608	Cog7	NM_001033318	0.61988726	4.58E-01	7.86E-01	-7.02629	8.00E-02	component of oligomeric golgi complex 7
10473553	Olfr1130///Olfr1126///Olfr1129	NM_001011836	0.62035865	4.59E-01	7.86E-01	-7.02685	9.67E-02	olfactory receptor 1130///olfactory receptor 1126///olfactory receptor 1129
10565890	Dnajb13	NM_153527	0.62035865	4.59E-01	7.86E-01	-7.02689	1.43E-01	DnaJ heat shock protein family (Hsp40) member B13
10565341		XM_884867	0.62035865	4.59E-01	7.86E-01	-7.0269	9.00E-02	
10369647	Ddx50	NM_053183	0.62037427	4.59E-01	7.86E-01	-7.02696	1.53E-01	DEAD (Asp-Glu-Ala-Asp) box polypeptide 50
10459999	Sall3	NM_178280	0.62037427	4.59E-01	-7.86E-01	-7.02697	-1.10E-01	sal-like 3 (Drosophila)
10368564		ENSMUST00000083013	0.62047952	4.59E-01	-7.85E-01	-7.02711	-7.33E-02	
10494761	Vtcn1	NM_178594	0.62052296	4.59E-01	7.85E-01	-7.02719	1.10E-01	V-set domain containing T cell activation inhibitor 1
10603533	Ssxb3	ENSMUST00000089374	0.6205816	4.59E-01	-7.85E-01	-7.02728	-9.67E-02	"synovial sarcoma, X member B, breakpoint 3"
10455210	Gm6133///Rpl17///Hk1	NM_001002239	0.62062895	4.59E-01	-7.85E-01	-7.02736	-7.33E-02	60S ribosomal protein L17 pseudogene///ribosomal protein L17///hexokinase 1
10586491	Dapk2	NM_010019	0.62063229	4.59E-01	-7.85E-01	-7.02739	-9.00E-02	death-associated protein kinase 2
10399661		ENSMUST00000072014	0.62063749	4.59E-01	7.85E-01	-7.02742	9.67E-02	
10554716	Olfr290	NM_146416	0.62064924	4.59E-01	7.85E-01	-7.02746	1.07E-01	olfactory receptor 290
10567462	Dnah3	XM_006508416	0.62072023	4.59E-01	7.85E-01	-7.02756	8.33E-02	"dynein, axonemal, heavy chain 3"
10342372		0	0.6208488	4.59E-01	7.85E-01	-7.02773	3.03E-01	
10433973	Hic2	NM_178922	0.6209522	4.59E-01	-7.85E-01	-7.02787	-9.00E-02	hypermethylated in cancer 2
10501489		10501489	0.6210015	4.59E-01	-7.84E-01	-7.02795	-1.03E-01	
10404359	Mboat1	NM_153546	0.62100309	4.60E-01	7.84E-01	-7.02798	1.47E-01	membrane bound O-acyltransferase domain containing 1
10588026	Gm5766///Rpl7a	NM_013721	0.62108078	4.60E-01	7.84E-01	-7.02811	9.33E-02	ribosomal protein L7a pseudogene///ribosomal protein L7A
10408780	Ofcc1	NM_172143	0.62108078	4.60E-01	-7.84E-01	-7.02813	-8.33E-02	orofacial cleft 1 candidate 1
10484741	Olfr1180	NM_146918	0.62108078	4.60E-01	-7.84E-01	-7.02814	-8.00E-02	olfactory receptor 1180
10340805		0	0.62123022	4.60E-01	-7.84E-01	-7.02834	-2.37E-01	
10399941		ENSMUST00000083711	0.62123022	4.60E-01	-7.84E-01	-7.02836	-1.27E-01	
10597973	Lztfl1	NM_033322	0.62123069	4.60E-01	7.84E-01	-7.02839	1.73E-01	leucine zipper transcription factor-like 1
10374478	Sertad2	NM_001038625	0.62133951	4.60E-01	-7.84E-01	-7.02854	-1.50E-01	SERTA domain containing 2
10372151	Lrriq1	NM_001163559	0.62145153	4.60E-01	-7.84E-01	-7.02869	-1.03E-01	leucine-rich repeats and IQ motif containing 1
10348682	Capn10	NM_011796	0.62145684	4.60E-01	-7.84E-01	-7.02872	-1.17E-01	calpain 10
10448182	Mir703///Eef1a1///D630045J12Rik///Eef1a1	NM_010106	0.62146786	4.60E-01	7.83E-01	-7.02876	8.00E-02	microRNA 703///eukaryotic translation elongation factor 1 alpha 1///RIKEN cDNA D630045J12 gene///eukaryotic translation elongation factor 1 alpha 1
10338038		10338038	0.62160491	4.60E-01	-7.83E-01	-7.02896	-9.67E-02	
10340354		0	0.62160491	4.60E-01	-7.83E-01	-7.029	-2.60E-01	
10380116	Rnf43	NM_172448	0.62160491	4.60E-01	-7.83E-01	-7.02901	-1.40E-01	ring finger protein 43
10514818	Lexm	NM_183182	0.62160491	4.60E-01	-7.83E-01	-7.02901	-9.33E-02	lymphocyte expansion molecule
10456158	Gm9949	XR_105915	0.62163089	4.60E-01	-7.83E-01	-7.02907	-1.30E-01	predicted gene 9949
10490815		GENSCAN00000007653	0.62169005	4.60E-01	7.83E-01	-7.02916	2.67E-01	
10531111	Sult1e1	NM_023135	0.62175184	4.60E-01	-7.83E-01	-7.02925	-8.33E-02	"sulfotransferase family 1E, member 1"
10538575		ENSMUST00000177200	0.62176895	4.60E-01	7.83E-01	-7.0293	7.33E-02	
10456904	Pstpip2	NM_013831	0.62180645	4.60E-01	-7.83E-01	-7.02939	-7.67E-02	proline-serine-threonine phosphatase-interacting protein 2
10465587	Fermt3	BC025119	0.62180645	4.60E-01	-7.83E-01	-7.02942	-1.03E-01	fermitin family member 3
10443494	Pi16	NM_023734	0.62180645	4.60E-01	-7.83E-01	-7.02942	-8.67E-02	peptidase inhibitor 16
10340829		0	0.62181901	4.60E-01	-7.83E-01	-7.02946	-4.27E-01	
10529154	Gm9970	ENSMUST00000068997	0.62187399	4.61E-01	-7.82E-01	-7.02956	-1.43E-01	predicted gene 9970
10342106		0	0.62187399	4.61E-01	-7.82E-01	-7.02957	-3.33E-01	
10342521		0	0.62188423	4.61E-01	7.82E-01	-7.02963	2.83E-01	
10564049		ENSMUST00000101896	0.62188423	4.61E-01	7.82E-01	-7.02964	1.07E-01	
10342739		0	0.62188538	4.61E-01	-7.82E-01	-7.02966	-2.37E-01	
10455801	Phax	NM_001162989	0.62201592	4.61E-01	7.82E-01	-7.02983	1.20E-01	phosphorylated adaptor for RNA export
10488550	Nanp	NM_026086	0.62203884	4.61E-01	-7.82E-01	-7.02989	-1.33E-01	N-acetylneuraminic acid phosphatase
10466347	Olfr1457	NM_146575	0.62209228	4.61E-01	-7.82E-01	-7.02997	-8.00E-02	olfactory receptor 1457
10554588	Sh3gl3	NM_001277954	0.62209228	4.61E-01	-7.82E-01	-7.03	-8.33E-02	SH3-domain GRB2-like 3
10578399		KnowTID_00007233	0.62209228	4.61E-01	-7.82E-01	-7.03002	-7.33E-02	
10341818		0	0.62209432	4.61E-01	-7.82E-01	-7.03005	-3.67E-01	
10544542	Zfp786	NM_177882	0.62225417	4.61E-01	7.82E-01	-7.03028	9.00E-02	zinc finger protein 786
10550772	Gm10662///Gm4567///Gm6902///Gm5891	NM_001034904	0.62225417	4.61E-01	-7.82E-01	-7.03031	-1.27E-01	predicted gene 10662///predicted gene 4567///predicted gene 6902///predicted gene 5891
10560807	Gm10662///Gm4567///Gm6902///Gm5891	NM_001034904	0.62225417	4.61E-01	-7.82E-01	-7.03031	-1.27E-01	predicted gene 10662///predicted gene 4567///predicted gene 6902///predicted gene 5891
10439854	Bbx	NM_027444	0.62237625	4.61E-01	7.81E-01	-7.03047	1.33E-01	bobby sox homolog (Drosophila)
10475080	Mapkbp1	NM_011941	0.6224363	4.61E-01	-7.81E-01	-7.03056	-8.33E-02	mitogen-activated protein kinase binding protein 1
10342459		0	0.62248299	4.61E-01	7.81E-01	-7.03066	1.37E-01	
10531144	Camkv///Rpl21	NM_019647	0.62248299	4.61E-01	7.81E-01	-7.03071	7.67E-02	CaM kinase-like vesicle-associated///ribosomal protein L21
10456709	Gm6133///Rpl17///Hk1	NM_001002239	0.62248299	4.61E-01	-7.81E-01	-7.03074	-7.33E-02	60S ribosomal protein L17 pseudogene///ribosomal protein L17///hexokinase 1
10347307	Gpbar1	NM_174985	0.62248299	4.61E-01	-7.81E-01	-7.03078	-1.23E-01	G protein-coupled bile acid receptor 1
10379557	Gm11426	NR_033582	0.62248299	4.61E-01	-7.81E-01	-7.03079	-1.00E-01	predicted gene 11426
10543233	Ppp1r3a	NM_080464	0.62248299	4.61E-01	7.81E-01	-7.03079	1.37E-01	"protein phosphatase 1, regulatory (inhibitor) subunit 3A"
10570647		ENSMUST00000180355	0.62248299	4.61E-01	-7.81E-01	-7.03079	-1.37E-01	
10560028	Vmn2r54	NM_001081449	0.62253614	4.61E-01	-7.81E-01	-7.0309	-2.23E-01	"vomeronasal 2, receptor 54"
10510100	Gm13102///Pramel5///Pramel4	NM_001001319	0.62253614	4.61E-01	-7.81E-01	-7.03091	-1.17E-01	predicted gene 13102///preferentially expressed antigen in melanoma like 5///preferentially expressed antigen in melanoma like 4
10479560	Rtel1	NM_001001882	0.62253614	4.61E-01	-7.81E-01	-7.03093	-8.33E-02	regulator of telomere elongation helicase 1
10370573	Theg	NM_011583	0.62255229	4.62E-01	-7.81E-01	-7.03097	-1.33E-01	testicular haploid expressed gene
10443876	Cyp4f37	NM_001100187	0.6225828	4.62E-01	7.81E-01	-7.03103	9.67E-02	"cytochrome P450, family 4, subfamily f, polypeptide 37"
10363157	Pln	NM_001141927	0.62265446	4.62E-01	7.81E-01	-7.03114	8.67E-02	phospholamban
10479649	Prpf6	NM_133701	0.6227021	4.62E-01	-7.80E-01	-7.03122	-1.07E-01	pre-mRNA splicing factor 6
10342103		0	0.6227021	4.62E-01	7.80E-01	-7.03124	2.33E-01	
10598863	Rgn	NM_009060	0.62277998	4.62E-01	-7.80E-01	-7.03139	-9.00E-02	regucalcin
10341901		0	0.62277998	4.62E-01	-7.80E-01	-7.03141	-3.03E-01	
10372204		AK038374	0.62277998	4.62E-01	-7.80E-01	-7.03143	-1.00E-01	
10403901	Olfr263	NM_010984	0.62277998	4.62E-01	7.80E-01	-7.03146	7.33E-02	olfactory receptor 263
10443360	Rpl10a	XM_006523922	0.62277998	4.62E-01	7.80E-01	-7.03146	7.33E-02	ribosomal protein L10A
10555911	Olfr681///Olfr679	NM_147044	0.62284923	4.62E-01	-7.80E-01	-7.03156	-1.07E-01	olfactory receptor 681///olfactory receptor 679
10400357	Baz1a	NM_013815	0.6229121	4.62E-01	7.80E-01	-7.03167	8.33E-02	bromodomain adjacent to zinc finger domain 1A
10565345	Vmn2r65	NM_001105180	0.6229121	4.62E-01	-7.80E-01	-7.0317	-7.33E-02	"vomeronasal 2, receptor 65"
10559978	Zscan4f///Zscan4b///Zscan4d///Zscan4a///Zscan4c	NM_001013765	0.6229121	4.62E-01	-7.80E-01	-7.03171	-9.00E-02	zinc finger and SCAN domain containing 4F///zinc finger and SCAN domain containing 4B///zinc finger and SCAN domain containing 4D///zinc finger and SCAN domain containing 4A///zinc finger and SCAN domain containing 4C
10355105		AF362573	0.62293273	4.62E-01	7.80E-01	-7.03178	8.00E-02	
10466370	Olfr1501	NM_146633	0.62293273	4.62E-01	-7.80E-01	-7.03178	-8.00E-02	olfactory receptor 1501
10599562	Arhgap36	NM_001081123	0.6229687	4.62E-01	-7.80E-01	-7.03185	-1.17E-01	Rho GTPase activating protein 36
10474596	Aven	NM_001165935	0.6231422	4.62E-01	-7.79E-01	-7.03207	-1.20E-01	"apoptosis, caspase activation inhibitor"
10554349	9330171B17Rik	ENSMUST00000035939	0.62327965	4.62E-01	-7.79E-01	-7.03224	-1.20E-01	RIKEN cDNA 9330171B17 gene
10338283		0	0.62328258	4.62E-01	7.79E-01	-7.0323	2.13E-01	
10342715		0	0.62328258	4.62E-01	-7.79E-01	-7.0323	-1.23E-01	
10439206		ENSMUST00000122632	0.62336344	4.62E-01	-7.79E-01	-7.03242	-1.33E-01	
10491773	Slc25a31	NM_178386	0.62338545	4.63E-01	-7.79E-01	-7.03247	-1.27E-01	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31"
10365983	Lum	NM_008524	0.62342531	4.63E-01	7.79E-01	-7.03255	1.13E-01	lumican
10584433	Olfr914	NM_146786	0.62342531	4.63E-01	-7.79E-01	-7.03256	-9.33E-02	olfactory receptor 914
10339179		0	0.62351091	4.63E-01	-7.79E-01	-7.0327	-2.27E-01	
10358595	Hmcn1	NM_001024720	0.62351091	4.63E-01	-7.79E-01	-7.03271	-9.33E-02	hemicentin 1
10428066	1700084J12Rik	NR_033608	0.62364082	4.63E-01	-7.78E-01	-7.03294	-1.60E-01	ribosomal protein L7-like 1 pseudogene
10564165	Snord116l2///Snord116l1///Snord116	XM_006541360	0.62364082	4.63E-01	-7.78E-01	-7.03296	-1.00E-01	"small nucleolar RNA, C/D box 116-like 2///small nucleolar RNA, C/D box 116-like 1///small nucleolar RNA, C/D box 116"
10585976	Myo9a	NM_173018	0.62364082	4.63E-01	7.78E-01	-7.03298	1.73E-01	myosin IXa
10394852	B230354O11Rik///Gm5784///9030624G23Rik	XM_006515310	0.62364082	4.63E-01	-7.78E-01	-7.03298	-8.00E-02	RIKEN cDNA B230354O11 gene///predicted gene 5784///RIKEN cDNA 9030624G23 gene
10604882		ENSMUST00000119380	0.62364082	4.63E-01	7.78E-01	-7.03298	8.00E-02	
10608669		10608669	0.62365906	4.63E-01	-7.78E-01	-7.03303	-1.03E-01	
10397275	D030025P21Rik	NR_028577	0.62374797	4.63E-01	-7.78E-01	-7.03315	-1.67E-01	RIKEN cDNA D030025P21 gene
10604871	Mir470	NR_030153	0.62375115	4.63E-01	-7.78E-01	-7.03318	-8.67E-02	microRNA 470
10342040		0	0.62379223	4.63E-01	7.78E-01	-7.03325	3.10E-01	
10598111	Dhrsx	NM_001033326	0.62391785	4.63E-01	7.78E-01	-7.03344	9.33E-02	dehydrogenase/reductase (SDR family) X chromosome
10390426	4933428G20Rik	NM_001289118	0.62391785	4.63E-01	-7.78E-01	-7.03344	-1.17E-01	RIKEN cDNA 4933428G20 gene
10341510		0	0.62397808	4.63E-01	-7.78E-01	-7.03355	-2.03E-01	
10599604	Ccdc160	NM_001034059	0.62397808	4.63E-01	-7.78E-01	-7.03356	-1.33E-01	coiled-coil domain containing 160
10572975	Ttc29	NM_183096	0.62398333	4.63E-01	-7.78E-01	-7.0336	-9.00E-02	tetratricopeptide repeat domain 29
10341824		0	0.62398333	4.63E-01	-7.78E-01	-7.03362	-5.00E-01	
10343156		0	0.62399371	4.63E-01	-7.77E-01	-7.03365	-1.73E-01	
10569998		GENSCAN00000048947	0.62400212	4.63E-01	-7.77E-01	-7.03369	-1.07E-01	
10516042		XM_987080	0.62403095	4.63E-01	-7.77E-01	-7.03377	-8.00E-02	
10494548	Gja5	NM_001271628	0.62403095	4.63E-01	-7.77E-01	-7.03377	-8.00E-02	"gap junction protein, alpha 5"
10542575	Pde3a	NM_018779	0.62407684	4.63E-01	-7.77E-01	-7.03389	-1.23E-01	"phosphodiesterase 3A, cGMP inhibited"
10606835	Bex2	NM_009749	0.62407684	4.63E-01	7.77E-01	-7.0339	9.67E-02	brain expressed X-linked 2
10385234		AK136906	0.62407684	4.63E-01	-7.77E-01	-7.0339	-1.47E-01	
10496077	Etnppl	NM_001163587	0.62416381	4.64E-01	7.77E-01	-7.03402	8.67E-02	ethanolamine phosphate phospholyase
10342613		0	0.6241676	4.64E-01	-7.77E-01	-7.03405	-1.23E-01	
10343409		0	0.62420216	4.64E-01	-7.77E-01	-7.03412	-1.83E-01	
10591139	Naalad2	NM_028279	0.62429504	4.64E-01	-7.77E-01	-7.03424	-1.07E-01	N-acetylated alpha-linked acidic dipeptidase 2
10413993		XM_006519762	0.62435901	4.64E-01	7.77E-01	-7.03434	1.37E-01	
10465840	Scgb1a1	NM_011681	0.62442523	4.64E-01	-7.77E-01	-7.03444	-9.67E-02	"secretoglobin, family 1A, member 1 (uteroglobin)"
10452376	Vmn2r120	NM_001104591	0.6245033	4.64E-01	7.76E-01	-7.03457	1.03E-01	"vomeronasal 2, receptor 120"
10342282		0	0.6245033	4.64E-01	7.76E-01	-7.03458	1.07E-01	
10550179		ENSMUST00000083043	0.62452039	4.64E-01	-7.76E-01	-7.03462	-1.20E-01	
10484508	Olfr987	NM_001011785	0.62454812	4.64E-01	-7.76E-01	-7.03468	-1.37E-01	olfactory receptor 987
10341667		0	0.6245983	4.64E-01	-7.76E-01	-7.03476	-2.53E-01	
10398075	Serpina3n	NM_009252	0.62464614	4.64E-01	-7.76E-01	-7.03484	-1.10E-01	"serine (or cysteine) peptidase inhibitor, clade A, member 3N"
10500798	2410024N13Rik	AK010586	0.62467188	4.64E-01	-7.76E-01	-7.03491	-1.13E-01	RIKEN cDNA 2410024N13 gene
10449034	Fam173a	NM_145410	0.62467188	4.64E-01	7.76E-01	-7.03492	1.97E-01	"family with sequence similarity 173, member A"
10499864		GENSCAN00000013568	0.62473509	4.64E-01	-7.76E-01	-7.03504	-7.67E-02	
10390954		ENSMUST00000120751	0.62473509	4.64E-01	-7.76E-01	-7.03504	-7.67E-02	
10341084		0	0.62492022	4.64E-01	-7.75E-01	-7.0353	-1.70E-01	
10340209		0	0.62492022	4.64E-01	7.75E-01	-7.0353	2.83E-01	
10463211	Pi4k2a	NM_145501	0.62492022	4.64E-01	-7.75E-01	-7.03532	-8.33E-02	phosphatidylinositol 4-kinase type 2 alpha
10394678		ENSMUST00000082452	0.62507504	4.65E-01	-7.75E-01	-7.03551	-9.67E-02	
10468300	Calhm1	NM_001081271	0.62507684	4.65E-01	-7.75E-01	-7.03554	-8.00E-02	calcium homeostasis modulator 1
10462309	C030016D13Rik	NR_027987	0.62512638	4.65E-01	-7.75E-01	-7.03562	-1.23E-01	RIKEN cDNA C030016D13 gene
10419442	Olfr729	NM_146278	0.62512638	4.65E-01	-7.75E-01	-7.03565	-9.67E-02	olfactory receptor 729
10606868	Bex1	NM_009052	0.62520353	4.65E-01	7.75E-01	-7.03576	2.57E-01	brain expressed X-linked 1
10606386	Gm732	NM_001033252	0.62527663	4.65E-01	7.75E-01	-7.03587	1.10E-01	predicted gene 732
10438583	Gm32899///Rpl12	XR_381426	0.62527663	4.65E-01	7.75E-01	-7.03589	7.67E-02	"predicted gene, 32899///ribosomal protein L12"
10595668	Ankrd34c	NM_207260	0.62541608	4.65E-01	-7.75E-01	-7.03608	-1.10E-01	ankyrin repeat domain 34C
10419709	Olfr1512///Olfr1513	NM_001012269	0.62541608	4.65E-01	-7.74E-01	-7.03609	-1.40E-01	olfactory receptor 1512///olfactory receptor 1513
10339265		0	0.62544368	4.65E-01	-7.74E-01	-7.03615	-4.00E-01	
10587852		ENSMUST00000082955	0.62545983	4.65E-01	-7.74E-01	-7.03619	-8.67E-02	
10418048	Gm10248	NR_033550	0.62557561	4.65E-01	-7.74E-01	-7.03636	-1.00E-01	predicted gene 10248
10445627	2310039H08Rik	NM_025966	0.62557561	4.65E-01	-7.74E-01	-7.03637	-1.13E-01	RIKEN cDNA 2310039H08 gene
10544284	Tas2r138	NM_001001451	0.62560767	4.65E-01	-7.74E-01	-7.03643	-1.53E-01	"taste receptor, type 2, member 138"
10574607	Ces3b	NM_001159415	0.62567497	4.65E-01	-7.74E-01	-7.03653	-1.20E-01	carboxylesterase 3B
10342714		0	0.62572842	4.65E-01	-7.74E-01	-7.03666	-4.07E-01	
10367499	Olfr788	NM_146551	0.62572842	4.65E-01	-7.74E-01	-7.03666	-1.33E-01	olfactory receptor 788
10548754	Gprc5d	NM_001205396	0.62572842	4.65E-01	-7.74E-01	-7.03669	-8.67E-02	"G protein-coupled receptor, family C, group 5, member D"
10572724	Zfp709	NM_145624	0.62572842	4.65E-01	7.74E-01	-7.03669	1.77E-01	zinc finger protein 709
10343988		0	0.62573301	4.65E-01	-7.74E-01	-7.03673	-3.97E-01	
10542840	E330012B07Rik	NR_033640	0.62580546	4.65E-01	-7.74E-01	-7.03685	-9.67E-02	RIKEN cDNA E330012B07 gene
10399011	4930427A07Rik	NM_134041	0.62580546	4.65E-01	7.74E-01	-7.03686	1.40E-01	RIKEN cDNA 4930427A07 gene
10408331	Acot13	NM_025790	0.62588606	4.66E-01	7.73E-01	-7.03697	2.33E-01	acyl-CoA thioesterase 13
10411668	Ocln	NM_008756	0.62588981	4.66E-01	-7.73E-01	-7.037	-9.00E-02	occludin
10479740		ENSMUST00000119395	0.62593816	4.66E-01	7.73E-01	-7.03708	1.87E-01	
10504398	Serf2	NM_001290837	0.6259419	4.66E-01	7.73E-01	-7.03711	8.33E-02	small EDRK-rich factor 2
10341054		0	0.6259419	4.66E-01	7.73E-01	-7.03714	5.30E-01	
10340008		0	0.6259419	4.66E-01	-7.73E-01	-7.03716	-3.33E-01	
10340595		0	0.62600893	4.66E-01	-7.73E-01	-7.03731	-1.17E-01	
10422242		ENSMUST00000083055	0.62600893	4.66E-01	-7.73E-01	-7.03731	-1.10E-01	
10490724	Samd10	NM_172676	0.62600893	4.66E-01	7.73E-01	-7.03731	1.10E-01	sterile alpha motif domain containing 10
10344264		0	0.62605828	4.66E-01	-7.73E-01	-7.03739	-2.00E-01	
10343200		0	0.62611107	4.66E-01	7.73E-01	-7.03747	1.27E-01	
10597064	Fbxw24	NM_001013776	0.62618131	4.66E-01	7.73E-01	-7.03762	1.10E-01	F-box and WD-40 domain protein 24
10410947	Xrcc4	NM_028012	0.62618131	4.66E-01	-7.73E-01	-7.03762	-1.80E-01	X-ray repair complementing defective repair in Chinese hamster cells 4
10592342	Tbrg1	NM_025289	0.62618131	4.66E-01	7.73E-01	-7.03763	1.27E-01	transforming growth factor beta regulated gene 1
10497663	Slc7a14	NM_172861	0.62620408	4.66E-01	-7.73E-01	-7.03768	-8.00E-02	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 14"
10356482		ENSMUST00000191231	0.62633414	4.66E-01	7.72E-01	-7.03785	1.00E-01	
10542745	Fgfr1op2	NM_026218	0.62633798	4.66E-01	7.72E-01	-7.03788	1.43E-01	FGFR1 oncogene partner 2
10426782	Asic1	NM_001289791	0.62646377	4.66E-01	-7.72E-01	-7.03804	-9.67E-02	acid-sensing (proton-gated) ion channel 1
10533120	Gm10390	NR_045793	0.62660622	4.66E-01	-7.72E-01	-7.03822	-9.00E-02	predicted gene 10390
10555762	Olfr569///Olfr584///Olfr582	NM_147054	0.62684751	4.67E-01	-7.71E-01	-7.03853	-1.10E-01	olfactory receptor 569///olfactory receptor 584///olfactory receptor 582
10375807	9230009I02Rik	NR_045865	0.62684751	4.67E-01	-7.71E-01	-7.03854	-8.33E-02	RIKEN cDNA 9230009I02 gene
10526493	Myl10///Myl10	NM_001085387	0.62687706	4.67E-01	-7.71E-01	-7.03859	-9.33E-02	"myosin, light chain 10, regulatory///myosin, light chain 10, regulatory"
10358561	Hmcn1	NM_001024720	0.62698284	4.67E-01	-7.71E-01	-7.03873	-9.33E-02	hemicentin 1
10341436		0	0.62710152	4.67E-01	7.71E-01	-7.03889	1.57E-01	
10344558		0	0.62715146	4.67E-01	-7.71E-01	-7.03897	-1.13E-01	
10577096	Pcid2	NM_178708	0.62733314	4.67E-01	-7.71E-01	-7.03919	-1.43E-01	PCI domain containing 2
10447480	Gm10308	ENSMUST00000095183	0.62733694	4.67E-01	-7.71E-01	-7.03922	-9.67E-02	predicted gene 10308
10551587	Rinl	NM_177158	0.62737999	4.67E-01	-7.71E-01	-7.0393	-1.77E-01	Ras and Rab interactor-like
10577237	BB014433	NR_037972	0.62737999	4.67E-01	-7.71E-01	-7.03932	-1.00E-01	expressed sequence BB014433
10589695	1700061E17Rik	AK131745	0.62739861	4.67E-01	-7.70E-01	-7.03937	-1.30E-01	RIKEN cDNA 1700061E17 gene
10552286		ENSMUST00000122524	0.62742082	4.67E-01	-7.70E-01	-7.03944	-9.33E-02	
10493688	Nup210l	NM_029937	0.62742082	4.67E-01	-7.70E-01	-7.03944	-1.23E-01	nucleoporin 210-like
10592384	Olfr935	NM_146746	0.62760955	4.67E-01	-7.70E-01	-7.03967	-1.03E-01	olfactory receptor 935
