	GeneSymbol_GSM2386506_Kupper.txt	mRNA_Accession_GSM2386506_Kupper.txt	adj.P.Val_GSM2386506_Kupper.txt	logFC_GSM2386506_Kupper.txt	GeneSymbol_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	mRNA_Accession_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	adj.P.Val_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	logFC_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	GeneSymbol_GSE79858_Slansky_TIL_v_TN.txt	mRNA_Accession_GSE79858_Slansky_TIL_v_TN.txt	adj.P.Val_GSE79858_Slansky_TIL_v_TN.txt	logFC_GSE79858_Slansky_TIL_v_TN.txt	GeneSymbol_GSE_Anderson_TIL_v_Naive.txt	mRNA_Accession_GSE_Anderson_TIL_v_Naive.txt	adj.P.Val_GSE_Anderson_TIL_v_Naive.txt	logFC_GSE_Anderson_TIL_v_Naive.txt
31099													BC026600	BB027397	0.732	-0.18942550000000002
31100													BC028454	BF662057	0.16685	0.016774049999999985
31101													BC028471	BB204970	0.976	0.0104803
31102													BC028528	NM_153513	0.0234	1.9200275000000002
31103													BC028789	BM237812	0.00157	-2.2437572
31104													BC029722	NR_015528	0.0292	0.584201
31105													BC030308	BE944957	0.0632	0.6726035
31106													BC030343	BB182811	0.37	-0.3190559
31107													BC037039	BB479976	0.377	0.3641267
31108													BC038268	BC019455	0.222	-0.5064975
31109													BC038331	BE626145	0.0512	-0.6723851
31110													BC040756	XR_385612	0.37799999999999995	-0.3409345
31111													BC059050	BB430679	0.266	-0.6414658000000001
31112													BC059841	BB625106	0.411	-0.3630877
31113													BC062258	XR_401842	0.42200000000000004	0.2854065
31114													BC065403	XR_105290	0.37	-0.22348179999999998
31115													BC080696	XR_168623	0.256	-0.35392840000000003
31116													BC094435	XM_915804	0.3645	-0.27381155
31117													Babam1	NM_026636	0.0724	0.5242678
31118													Bbof1	NM_028377	0.00481	-1.5490979999999999
31119													Bcas1os2	NR_040610	0.581	-0.3083775
31120													Bco1	NM_001163028	0.0103	1.4885028999999999
31121													Becn2	NM_001290692	0.264	-0.3626301
31122													Bloc1s4	NM_133724	0.23695999999999998	0.8806729333333333
31123													Bloc1s5	NM_139063	0.5720000000000001	0.2886127
31124													Bloc1s6	NM_019788	0.23816666666666667	0.8972971333333333
31125													Bmt2	NM_175312	0.20980000000000001	0.80079145
31126													Bora	NM_175265	0.1075	1.29932735
31127													Borcs5	NM_001170479	0.121	1.3542049999999999
31128													Borcs6	NM_028005	0.526	0.20993530000000002
31129													Borcs7	NM_025563	0.00317	1.66352205
31130													Borcs8	NM_001045484	0.43495	0.321618
31131													Brat1	NM_001276287	0.016055	-1.7641843
31132													Brinp1	NM_019967	0.8590000000000001	0.08715369999999999
31133													Brinp2	NM_207583	0.42200000000000004	-0.2532023
31134													Brinp3	NM_001145807	0.0012	1.8712201000000002
31135													Brip1os	AV227569	0.07974	0.13797074999999998
31136													Brk1	NM_133937	0.0201	0.8449635
31137													Btbd18	NM_001145100	0.21899999999999997	-0.5622153
31138													Bvht	NR_045420	0.04235	1.4481958000000001
31139													C030004G16Rik	XR_386195	0.7390000000000001	-0.0770096
31140													C030004M13Rik	AK021045	0.9245000000000001	0.0423599
31141													C030005H24Rik	AK021047	0.904	-0.032128199999999996
31142													C030005K15Rik	XR_140991	0.046	-0.672273
31143													C030007D22Rik	AK021053	0.304	0.3153127
31144													C030008P14Rik	BB283753	0.99	0.0029579999999999997
31145													C030009J22Rik	BB283503	0.568	-0.11770119999999999
31146													C030011G24Rik	AK021063	0.393	-0.28293015
31147													C030011I16Rik	AK021065	0.26749999999999996	-0.2495845
31148													C030011L09Rik	BB356045	0.0781	-0.5204501
31149													C030013E06Rik	BB283519	0.895	-0.0638755
31150													C030014A21Rik	BB356354	0.231	0.2800562
31151													C030014O09Rik	XM_006500539	0.639	-0.0950547
31152													C030015A19Rik	BE287960	0.315	-0.3306173
31153													C030015D19Rik	BB356486	0.8109999999999999	-0.1206586
31154													C030017B01Rik	BB329116	0.33	0.1913015
31155													C030018P15Rik	C78986	0.6105	-0.23435475000000003
31156													C030026M15Rik	AK021104	0.496	-0.12708339999999999
31157													C030034E14Rik	BE948505	0.16399999999999998	0.3080131
31158													C030040A22Rik	BB359573	0.0725	-2.3499202
31159													C030041B07Rik	AK021138	0.00703	-1.7829575
31160													C030043A13Rik	AK021141	0.6165	0.058821800000000035
31161													C030044M21Rik	XM_001476739	0.363	-0.40437790000000007
31162													C030044O21Rik	BB244575	0.855	0.061649199999999994
31163													C030045M22Rik	AK021151	0.3845	-0.3291835
31164													C030046G05	BE691546	0.000758	2.9520236
31165													C030046M01Rik	AK021154	0.34734999999999994	0.30053434999999995
31166													C130009A20Rik	BB526251	0.41600000000000004	0.041858300000000015
31167													C130012C08Rik	AI645472	0.4	-0.2235951
31168													C130013H08Rik	BB233495	0.08460000000000001	0.83532765
31169													C130015C19	BG070926	0.0782	-1.2843263999999999
31170													C130023C23Rik	BB364745	0.26	-0.3132066
31171													C130033p17rik	BB366510	0.406	0.2410275
31172													C130034I24Rik	BB366663	0.0472	1.3238468
31173													C130045F17Rik	BB474766	0.0033	-1.2520083
31174													C130051F05Rik	AV327581	0.0332	-0.5347188
31175													C130057M05Rik	BB371179	0.0243	2.5313639
31176													C130068B02Rik	BM223046	0.34	-0.72491
31177													C130070B15Rik	BB373370	0.17800000000000002	-0.9477171
31178													C130075A20Rik	AV320517	0.847	-0.08014099999999999
31179													C130078N14	BB375206	0.42100000000000004	0.1904514
31180													C130079B09Rik	BB375259	0.13	0.2971791
31181													C130081A10Rik	BB375586	0.207	-0.2854345
31182													C130090I23Rik	BB377749	0.488	0.2472067
31183													C130098B18Rik	BB379208	0.07	-1.0723781000000001
31184													C1s1	NM_001097617	0.38	0.8623306000000001
31185													C230006B20	BB380266	0.311	-0.2492491
31186													C230007H23Rik	BB380551	0.19899999999999998	0.3399988
31187													C230011H18Rik	BB381144	0.0706	-0.6698601
31188													C230034O21Rik	BB384528	0.9440000000000001	-0.0160422
31189													C230037L18Rik	NR_077233	0.00193	-1.2041331
31190													C230040D14	AW457821	0.259	-0.6306158000000001
31191													C230073G13Rik	AW456546	0.0101	1.3766453
31192													C230076A16Rik	BB835379	0.439	0.3915851
31193													C230079E05Rik	BB381460	0.7040000000000001	-0.1004297
31194													C230085N15Rik	BB393897	0.039454333333333334	-1.7536134
31195													C230096K16Rik	NM_008453	0.698	0.2060178
31196													C2cd5	NM_001109688	0.13486666666666666	0.29465579999999997
31197													C330006P03Rik	NM_001284189	0.46299999999999997	0.7158901999999999
31198													C330026N13Rik	AK021227	0.11699999999999999	0.3123322
31199													C430003N24Rik	BB410003	0.653	0.5154082999999999
31200													C430045I18Rik	BG066234	0.72	0.21625
31201													C430049A07Rik	AK021261	0.0984	-0.14360224999999996
31202													C530007A02Rik	AK021269	0.653	0.20981405
31203													C530014P21Rik	BB419140	0.38639999999999997	-0.3417399
31204													C530020B09Rik	AK017534	0.485	0.29244050000000005
31205													C530025M09Rik	XM_006500519	0.9840000000000001	0.0101544
31206													C530030P08Rik	BG066902	0.0017100000000000001	-1.9873817999999999
31207													C530045E16Rik	BB425122	0.823	-0.0688073
31208													C630001G18Rik	BB426320	0.7609999999999999	0.061479599999999995
31209													C630004L07Rik	NM_183302	0.0456	-0.8613927
31210													C630016I17Rik	BB209836	0.0159	-1.1913795
31211													C630050I24Rik	XR_168608	0.155	0.30886729999999996
31212													C730026J16	NM_175537	0.02225	0.9316877
31213													C730029A08Rik	NM_198414	0.47	-0.1827815
31214													C730034F03Rik	NM_176900	0.0124	-1.3306416
31215													C730049O14Rik	BB200607	0.0326	0.9709664000000001
31216													C76132	C76358	0.0372	-0.7924968000000001
31217													C76332	BG065651	0.12300000000000001	0.3691224
31218													C76336	BG078932	0.992	0.005440100000000001
31219													C76411	C76411	0.145	-0.3233189
31220													C76434	C76434	0.627	0.1392181
31221													C76472	BG065684	0.0598	-0.7103964
31222													C76533	BG078968	0.0014199999999999998	3.391715
31223													C76554	BG065701	0.0198	0.6012271
31224													C76555	BG065699	0.46299999999999997	0.25492689999999996
31225													C76614	BG065711	0.292	-0.4463232
31226													C76628	BG065712	0.8605	0.08326239999999999
31227													C76662	BG065717	0.384	0.1548511
31228													C76669	BG065720	0.7020000000000001	0.08823550000000001
31229													C76751	BG065741	0.7659999999999999	-0.060985300000000006
31230													C76793	BG065749	0.498	-0.23017929999999998
31231													C76798	BG065751	0.366	-0.3722495
31232													C76872	BG065773	0.106	-0.5970795999999999
31233													C76876	BG065774	0.19399999999999998	0.9793905
31234													C76938	C76938	0.0296	-0.717178
31235													C77027	BG065788	0.847	0.042676900000000004
31236													C77058	BG065830	0.12300000000000001	-0.35950190000000004
31237													C77068	BG079055	0.7559999999999999	-0.07175160000000001
31238													C77097	BG065841	0.00235	-1.0548226
31239													C77137	BG065859	0.561	-0.21220370000000002
31240													C77144	C77144	0.649	-0.09243980000000002
31241													C77190	BG065805	0.7040000000000001	0.0738505
31242													C77267	C77267	0.0638	0.38269040000000004
31243													C77405	BG065918	0.0217	1.2570456
31244													C77406	C77406	0.9640000000000001	-0.0112067
31245													C77438	C77438	0.0757	-0.8708809999999999
31246													C77494	C77494	0.0203	-0.6915361999999999
31247													C77534	BB396809	0.22899999999999998	-0.9162806
31248													C77545	BG065957	0.8145	0.1642023
31249													C77581	C77581	0.498	-0.25948760000000004
31250													C77583	C77583	0.222	-0.299292
31251													C77609	C77609	0.753	-0.1011518
31252													C77614	C77614	0.599	0.1231572
31253													C77626	BG065987	0.986	0.0071115
31254													C77631	C77631	0.111	0.3400282
31255													C77648	C77648	0.145	-0.6906255
31256													C77649	C77649	0.8009999999999999	-0.047387900000000004
31257													C77651	C77651	0.419	-0.2421536
31258													C77673	C77673	0.843	0.0609197
31259													C77681	BG066010	0.731	-0.1209982
31260													C77683	BG066004	0.0115	-0.8292056999999999
31261													C77691	C77902	0.0267	-1.1019311
31262													C77717	C77723	0.7859999999999999	0.10151260000000001
31263													C77798	C77798	0.217	-0.8440093000000001
31264													C77805	C77805	1.0	0.0001974
31265													C77815	BG066044	0.0896	-0.48048630000000003
31266													C77874	C78196	0.9940000000000001	-0.0034164
31267													C77905	C77905	0.9209999999999999	-0.0235554
31268													C77949	C77949	0.0178	-0.7925579
31269													C77973	C77973	0.895	0.031405
31270													C78024	C78024	0.84	0.037812599999999995
31271													C78115	BG066126	1.0	0.0002
31272													C78128	BG066130	0.47100000000000003	-0.13468729999999998
31273													C78142	C78142	0.556	-0.1219598
31274													C78148	BG066135	0.145	-0.5495065
31275													C78200	BG066148	0.885	0.033838
31276													C78228	BG079416	0.295	-0.5906726
31277													C78282	BG079457	0.00727	-1.2495104
31278													C78344	BG066180	0.484	0.15786670000000003
31279													C78441	BG066203	0.00483	-1.8297468000000001
31280													C78444	BG066204	0.444	-0.3780671
31281													C78452	C78452	0.35100000000000003	0.2812821
31282													C78505	BG066222	0.332	0.9162273000000001
31283													C78513	C78513	0.9109999999999999	-0.0347084
31284													C78515	BG066225	0.419	-0.3910269
31285													C78516	C78516	0.0448	1.2586912000000001
31286													C78532	C78532	0.233	-0.2392667
31287													C78568	BG066245	0.38799999999999996	-0.3177949
31288													C78651	BG066263	0.7190000000000001	-0.083855
31289													C78662	BG066268	0.161	-0.4756095
31290													C78692	BG066278	0.542	0.55443
31291													C78704	BG066282	0.0295	-0.9039721
31292													C78760	BG066299	0.634	0.13105999999999998
31293													C78809	BG066316	0.00018700000000000002	-2.0760778
31294													C78859	NR_029552	0.4713333333333333	0.09292813333333334
31295													C78878	BG066292	0.0736	-1.167132
31296													C78888	BG066341	0.374	0.1871777
31297													C78891	C78891	0.521	0.1622307
31298													C78893	C78893	0.501	-0.245792
31299													C78948	C78948	0.8190000000000001	-0.05726319999999999
31300													C79015	C79015	0.16399999999999998	-0.815667
31301													C79017	C79017	0.113	-0.5633541999999999
31302													C79122	C79122	0.00236	-1.3453517
31303													C79123	BG066416	0.23800000000000002	-0.6344369000000001
31304													C79130	BG066405	0.35797000000000007	-0.77978775
31305													C79206	BG066450	0.9840000000000001	0.008113200000000001
31306													C79240	BG066458	0.00907	-1.1763014999999999
31307													C79242	BG066459	0.273	0.9001795
31308													C79246	BG066461	0.163	-0.9473471
31309													C79250	BG066462	0.9390000000000001	-0.018596099999999997
31310													C79256	BG066463	0.8140000000000001	-0.23487800000000003
31311													C79296	BG066476	0.8320000000000001	0.0462642
31312													C79329	BG066485	0.627	-0.13503479999999998
31313													C79356	BG066493	0.9259999999999999	-0.0352201
31314													C79452	BG066517	0.828	0.0452292
31315													C79461	BG066519	0.597	-0.1099123
31316													C79468	BQ086025	9.95e-05	-1.8973456999999998
31317													C79490	C79490	0.851	0.0480277
31318													C79491	BG066607	0.604	-0.275938
31319													C79557	BG066625	0.0147	-0.9344044
31320													C79562	BG066474	0.785	-0.1495556
31321													C79595	BG066639	0.8505	0.08621199999999998
31322													C79601	C79601	0.615	0.2439129
31323													C79607	BG066644	0.165	0.6686941999999999
31324													C79657	C79657	0.452	-0.2227823
31325													C79685	BG066670	0.39399999999999996	-0.3373494
31326													C79709	BG066437	0.34299999999999997	-0.1858606
31327													C79741	C79741	0.703	0.0719094
31328													C79743	C79743	0.17300000000000001	0.3182801
31329													C79744	BG066527	0.972	-0.009487
31330													C79798	XR_104673	0.204	0.245396
31331													C79818	BG066546	0.9790000000000001	0.006873300000000001
31332													C79845	BG066553	0.0575	-0.7437756999999999
31333													C79870	BG066561	0.142	0.2892864
31334													C79946	BB218275	0.251	0.5108944999999999
31335													C79999	BG066590	0.5	-0.12258030000000002
31336													C80012	BG066596	0.917	0.06561499999999999
31337													C80060	BG066695	0.0028899999999999998	-1.3979397
31338													C80068	BB327213	4.41e-05	-2.1185709999999998
31339													C80120	C79829	0.182	1.0067509
31340													C80143	BG066726	0.18100000000000002	-0.3487697
31341													C80154	BG066730	0.46	0.1388109
31342													C80165	BG066734	0.17	-0.34048470000000003
31343													C80171	C80171	0.899	-0.04211635
31344													C80198	BG066748	0.0534	-0.8004335
31345													C80256	BG066759	0.0667	0.9121594000000001
31346													C80258	BG066764	0.0363	2.0112796000000004
31347													C80278	BG066770	0.21899999999999997	0.286315
31348													C80279	BG066771	0.306	0.240398
31349													C80283	BG066774	0.875	0.0324478
31350													C80360	BG066800	0.069	-0.5714814
